Year,FacilityID,FacilityOwner,FacilityName,Type,SubType,SourceName,SourceType,Sub-Basin,8DigitHUC,County,TotalIntake(MG),month,monthlyWaterUse,Date,monthlyWaterUseMG,NewWaterType,NewSubType
2009,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,1996.55,12,169.57,12/1/2009,169.57,Surface Water,Metal/Plastic/Fiberglass
2009,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,408.527,12,35.061,12/1/2009,35.061,Groundwater,Food
2009,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,549.334,12,49.228,12/1/2009,49.228,Groundwater,Food
2009,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,12,62,12/1/2009,62,Surface Water,Metal/Plastic/Fiberglass
2009,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,125.101,12,3.116,12/1/2009,3.116,Surface Water,Textile Manufacturing
2009,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,59.578,12,4.092,12/1/2009,4.092,Groundwater,Food
2009,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,12,8.1,12/1/2009,8.1,Surface Water,Food
2009,0205-0003,Weyerhaeuser Company,Weyerhaeuser Company,Industrial,Wood/Paper products,4 Wells and a River,River and Well,Neuse River (10-1),3030003,Craven,4894.43,12,477.4,12/1/2009,477.4,Mix,Wood & Paper Products
2009,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,28.169,12,1.922,12/1/2009,1.922,Groundwater,Chemical
2010,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,146.09,12,8.99,12/1/2010,8.99,Groundwater,Textile Manufacturing
2010,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,177.61,12,10.4,12/1/2010,10.4,Groundwater,Animal Production and Aquaculture
2010,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,213.369,12,8.148,12/1/2010,8.148,Surface Water,Textile Manufacturing
2010,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,17.363,12,0.93,12/1/2010,0.93,Surface Water,Wood & Paper Products
2010,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,0,12,0,12/1/2010,0,Groundwater,Chemical
2010,0432-0001,"Avoca, Inc.",Avoca Farms,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Chowan River (04-1),3010203,Bertie,43.377,12,0,12/1/2010,0,Groundwater,Chemical
2010,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,430.87,12,36.58,12/1/2010,36.58,Groundwater,Chemical
2010,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11042.93,12,962.24,12/1/2010,962.24,Surface Water,Wood & Paper Products
2010,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,66.043,12,7.192,12/1/2010,7.192,Surface Water,Wood & Paper Products
2010,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,216.349,12,18.538,12/1/2010,18.538,Surface Water,Textile Manufacturing
2010,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,41.323,12,5.328,12/1/2010,5.328,Mix,Chemical
2010,0359-0001,"CNA Holdings, Inc.","CNA Holdings, Inc.-TICONA",Industrial,Metal/Plastic/Fiberglass manufacturing,Buffalo Creek,Stream,Broad River (01-1),3050105,Cleveland,57.271,12,0,12/1/2010,0,Surface Water,Metal/Plastic/Fiberglass
2010,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,50.005,12,4.247,12/1/2010,4.247,Surface Water,Textile Manufacturing
2010,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,14.646,12,0.72,12/1/2010,0.72,Surface Water,Textile Manufacturing
2010,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,12,7.75,12/1/2010,7.75,Groundwater,Metal/Plastic/Fiberglass
2010,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1795.8,12,152.52,12/1/2010,152.52,Surface Water,Chemical
2010,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,340.455,12,24.614,12/1/2010,24.614,Surface Water,Textile Manufacturing
2010,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3978.585,12,278.783,12/1/2010,278.783,Mix,Chemical
2010,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,445.033,12,37.2,12/1/2010,37.2,Mix,Metal/Plastic/Fiberglass
2010,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3,4 and 5",Well,Lumber River (09-1),3040203,Robeson,2.86,12,0.242,12/1/2010,0.242,Groundwater,Metal/Plastic/Fiberglass
2010,0807-0001,Gavilon Fertizer,Gavilon Fertilizer - Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Northeast Cape Fear River,River,Cape Fear River (02-3),3030007,New Hanover,16.8,12,4.2,12/1/2010,4.2,Surface Water,Chemical
2010,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,166.506,12,11.811,12/1/2010,11.811,Groundwater,Chemical
2010,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12666.1,12,1026.1,12/1/2010,1026.1,Surface Water,Wood & Paper Products
2010,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,6 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,396.07,12,34.41,12/1/2010,34.41,Groundwater,Textile Manufacturing
2010,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,29.38,12,3.76,12/1/2010,3.76,Surface Water,Wood & Paper Products
2010,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6403.24,12,457.25,12/1/2010,457.25,Surface Water,Wood & Paper Products
2010,0060-0001,"Kordsa, Inc.","Kordsa, Inc.",Industrial,Textile manufacturing,Kordsa Well,Well,Big Shoe Heel Creek (09-2),3040204,Scotland,1.278,12,0.09,12/1/2010,0.09,Groundwater,Textile Manufacturing
2010,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River and 2 Wells,River and Well,Yadkin River (18-1),3040101,Wilkes,752.956,12,78.647,12/1/2010,78.647,Mix,Wood & Paper Products
2010,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,304.838,12,23.095,12/1/2010,23.095,Surface Water,Metal/Plastic/Fiberglass
2010,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,31.582,12,2.48,12/1/2010,2.48,Groundwater,Chemical
2010,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,609.429,12,52.793,12/1/2010,52.793,Groundwater,Food
2010,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,999.02,12,75.95,12/1/2010,75.95,Groundwater,Food
2010,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,73.397,12,5.518,12/1/2010,5.518,Surface Water,Textile Manufacturing
2010,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,151.169,12,10.571,12/1/2010,10.571,Surface Water,Textile Manufacturing
2010,0285-0007,Pilgrim's Pride,Gold Kist,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,363.71,12,21.654,12/1/2010,21.654,Surface Water,Food
2010,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,12,200.88,12/1/2010,200.88,Surface Water,Metal/Plastic/Fiberglass
2010,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,400.751,12,36.518,12/1/2010,36.518,Groundwater,Food
2010,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,593.491,12,50.034,12/1/2010,50.034,Groundwater,Food
2010,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,12,62,12/1/2010,62,Surface Water,Metal/Plastic/Fiberglass
2010,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,38.378,12,5.928,12/1/2010,5.928,Surface Water,Textile Manufacturing
2010,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,49.765,12,4.867,12/1/2010,4.867,Groundwater,Food
2010,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,12,8.1,12/1/2010,8.1,Surface Water,Food
2010,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,31.164,12,2.325,12/1/2010,2.325,Groundwater,Chemical
2011,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,113.9,12,6.2,12/1/2011,6.2,Groundwater,Textile Manufacturing
2011,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,79.58,12,8.16,12/1/2011,8.16,Groundwater,Animal Production and Aquaculture
2011,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,220.199,12,14.042,12/1/2011,14.042,Surface Water,Textile Manufacturing
2011,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,21.951,12,1.333,12/1/2011,1.333,Surface Water,Wood & Paper Products
2011,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,6.844,12,0,12/1/2011,0,Groundwater,Chemical
2011,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,444.742,12,35.991,12/1/2011,35.991,Groundwater,Chemical
2011,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11507.626,12,995.255,12/1/2011,995.255,Surface Water,Wood & Paper Products
2011,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,73.558,12,5.921,12/1/2011,5.921,Surface Water,Wood & Paper Products
2011,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,217.225,12,11.718,12/1/2011,11.718,Surface Water,Textile Manufacturing
2011,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,44.482,12,3.601,12/1/2011,3.601,Mix,Chemical
2011,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,364,12,31,12/1/2011,31,Surface Water,Textile Manufacturing
2011,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,17.52,12,1.05,12/1/2011,1.05,Surface Water,Textile Manufacturing
2011,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,12,7.75,12/1/2011,7.75,Groundwater,Metal/Plastic/Fiberglass
2011,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1795.8,12,152.52,12/1/2011,152.52,Surface Water,Chemical
2011,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,348.22,12,21.514,12/1/2011,21.514,Surface Water,Textile Manufacturing
2011,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3914.838,12,230.144,12/1/2011,230.144,Mix,Chemical
2011,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,440.124,12,35.03,12/1/2011,35.03,Mix,Metal/Plastic/Fiberglass
2011,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,2.86,12,0.242,12/1/2011,0.242,Groundwater,Metal/Plastic/Fiberglass
2011,0807-0001,Gavilon Fertizer,Gavilon Fertilizer - Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Northeast Cape Fear River,River,Cape Fear River (02-3),3030007,New Hanover,8.64,12,0,12/1/2011,0,Surface Water,Chemical
2011,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,152.227,12,11.842,12/1/2011,11.842,Groundwater,Chemical
2011,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12347.91,12,1025.48,12/1/2011,1025.48,Surface Water,Wood & Paper Products
2011,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,5 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,359.987,12,33.17,12/1/2011,33.17,Groundwater,Textile Manufacturing
2011,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,44.065,12,3.699,12/1/2011,3.699,Surface Water,Wood & Paper Products
2011,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6309.65,12,382.85,12/1/2011,382.85,Surface Water,Wood & Paper Products
2011,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,742.706,12,66.96,12/1/2011,66.96,Surface Water,Wood & Paper Products
2011,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,336.258,12,26.133,12/1/2011,26.133,Surface Water,Metal/Plastic/Fiberglass
2011,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,29.009,12,2.108,12/1/2011,2.108,Groundwater,Chemical
2011,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,389.381,12,27.745,12/1/2011,27.745,Groundwater,Food
2011,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,854.09,12,60.76,12/1/2011,60.76,Groundwater,Food
2011,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,70.472,12,4.898,12/1/2011,4.898,Surface Water,Textile Manufacturing
2011,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,163.504,12,9.145,12/1/2011,9.145,Surface Water,Textile Manufacturing
